    0.000000000    0.912899459    0.912899040
    0.033111522    0.912899344    0.912899041
    0.066223044    0.912899071    0.912899041
    0.099334566    0.912898810    0.912899042
    0.132446088    0.912898724    0.912899042
    0.165557610    0.912898866    0.912899041
    0.198669132    0.912899148    0.912899040
    0.231780654    0.912899393    0.912899039
    0.264892176    0.912899449    0.912899038
    0.298003698    0.912899280    0.912899038
    0.331115220    0.912898991    0.912899038
    0.364226742    0.912898763    0.912899038
    0.397338264    0.912898736    0.912899037
    0.430449786    0.912898928    0.912899036
    0.463561308    0.912899218    0.912899035
    0.496672830    0.912899425    0.912899033
    0.529784352    0.912899419    0.912899032
    0.562895874    0.912899203    0.912899032
    0.596007396    0.912898912    0.912899031
    0.629118918    0.912898726    0.912899031
    0.662230440    0.912898760    0.912899029
    0.695341962    0.912898993    0.912899027
    0.728453484    0.912899279    0.912899025
    0.761565006    0.912899438    0.912899023
    0.794676528    0.912899370    0.912899022
    0.827788050    0.912899117    0.912899021
    0.860899572    0.912898836    0.912899020
    0.894011094    0.912898700    0.912899019
    0.927122616    0.912898794    0.912899017
    0.960234138    0.912899058    0.912899014
    0.993345660    0.912899327    0.912899012
    1.026457182    0.912899431    0.912899009
    1.059568704    0.912899304    0.912899008
    1.092680226    0.912899025    0.912899006
    1.125791748    0.912898766    0.912899005
    1.158903271    0.912898687    0.912899003
    1.192014793    0.912898837    0.912899000
    1.225126315    0.912899120    0.912898997
    1.258237837    0.912899359    0.912898994
    1.291349359    0.912899403    0.912898991
    1.324460881    0.912899223    0.912898989
    1.357572403    0.912898930    0.912898987
    1.390683925    0.912898705    0.912898985
    1.423795447    0.912898686    0.912898982
    1.456906969    0.912898885    0.912898979
    1.490018491    0.912899175    0.912898975
    1.523130013    0.912899374    0.912898971
    1.556241535    0.912899356    0.912898969
    1.589353057    0.912899130    0.912898966
    1.622464579    0.912898836    0.912898963
    1.655576101    0.912898654    0.912898960
    1.688687623    0.912898697    0.912898957
    1.721799145    0.912898936    0.912898953
    1.754910667    0.912899219    0.912898948
    1.788022189    0.912899369    0.912898945
    1.821133711    0.912899289    0.912898941
    1.854245233    0.912899027    0.912898938
    1.887356755    0.912898744    0.912898935
    1.920468277    0.912898615    0.912898931
    1.953579799    0.912898717    0.912898927
    1.986691321    0.912898986    0.912898922
    2.019802843    0.912899251    0.912898917
    2.052914365    0.912899344    0.912898913
    2.086025887    0.912899205    0.912898909
    2.119137409    0.912898918    0.912898905
    2.152248931    0.912898660    0.912898901
    2.185360453    0.912898588    0.912898896
    2.218471975    0.912898745    0.912898891
    2.251583497    0.912899032    0.912898886
    2.284695019    0.912899266    0.912898880
    2.317806541    0.912899298    0.912898876
    2.350918063    0.912899106    0.912898871
    2.384029585    0.912898807    0.912898867
    2.417141107    0.912898583    0.912898862
    2.450252629    0.912898573    0.912898856
    2.483364151    0.912898779    0.912898850
    2.516475673    0.912899070    0.912898844
    2.549587195    0.912899262    0.912898838
    2.582698717    0.912899231    0.912898832
    2.615810239    0.912898994    0.912898827
    2.648921761    0.912898695    0.912898822
    2.682033283    0.912898517    0.912898816
    2.715144805    0.912898568    0.912898809
    2.748256327    0.912898814    0.912898802
    2.781367849    0.912899097    0.912898795
    2.814479371    0.912899238    0.912898789
    2.847590893    0.912899145    0.912898782
    2.880702415    0.912898872    0.912898776
    2.913813937    0.912898586    0.912898770
    2.946925459    0.912898462    0.912898763
    2.980036981    0.912898573    0.912898755
    3.013148503    0.912898847    0.912898747
    3.046260025    0.912899109    0.912898739
    3.079371547    0.912899192    0.912898732
    3.112483069    0.912899040    0.912898725
    3.145594591    0.912898743    0.912898717
    3.178706113    0.912898483    0.912898710
    3.211817635    0.912898418    0.912898702
    3.244929157    0.912898584    0.912898693
    3.278040679    0.912898875    0.912898683
    3.311152201    0.912899104    0.912898674
    3.344263723    0.912899124    0.912898666
    3.377375245    0.912898918    0.912898657
    3.410486768    0.912898610    0.912898649
    3.443598290    0.912898387    0.912898640
    3.476709812    0.912898384    0.912898630
    3.509821334    0.912898599    0.912898619
    3.542932856    0.912898893    0.912898609
    3.576044378    0.912899078    0.912898598
    3.609155900    0.912899033    0.912898588
    3.642267422    0.912898782    0.912898578
    3.675378944    0.912898476    0.912898568
    3.708490466    0.912898300    0.912898557
    3.741601988    0.912898360    0.912898545
    3.774713510    0.912898613    0.912898533
    3.807825032    0.912898896    0.912898521
    3.840936554    0.912899028    0.912898509
    3.874048076    0.912898920    0.912898497
    3.907159598    0.912898634    0.912898485
    3.940271120    0.912898342    0.912898473
    3.973382642    0.912898221    0.912898459
    4.006494164    0.912898342    0.912898445
    4.039605686    0.912898622    0.912898431
    4.072717208    0.912898882    0.912898416
    4.105828730    0.912898953    0.912898402
    4.138940252    0.912898785    0.912898387
    4.172051774    0.912898475    0.912898373
    4.205163296    0.912898211    0.912898358
    4.238274818    0.912898151    0.912898341
    4.271386340    0.912898326    0.912898324
    4.304497862    0.912898621    0.912898307
    4.337609384    0.912898845    0.912898289
    4.370720906    0.912898851    0.912898272
    4.403832428    0.912898628    0.912898254
    4.436943950    0.912898307    0.912898237
    4.470055472    0.912898082    0.912898218
    4.503166994    0.912898085    0.912898198
    4.536278516    0.912898308    0.912898177
    4.569390038    0.912898603    0.912898155
    4.602501560    0.912898780    0.912898134
    4.635613082    0.912898719    0.912898112
    4.668724604    0.912898450    0.912898091
    4.701836126    0.912898132    0.912898068
    4.734947648    0.912897955    0.912898044
    4.768059170    0.912898022    0.912898019
    4.801170692    0.912898281    0.912897993
    4.834282214    0.912898564    0.912897967
    4.867393736    0.912898683    0.912897940
    4.900505258    0.912898556    0.912897913
    4.933616780    0.912898251    0.912897886
    4.966728302    0.912897949    0.912897857
    4.999839824    0.912897828    0.912897827
    5.032951346    0.912897954    0.912897795
    5.066062868    0.912898239    0.912897762
    5.099174390    0.912898494    0.912897728
    5.132285912    0.912898549    0.912897695
    5.165397434    0.912898359    0.912897660
    5.198508956    0.912898029    0.912897625
    5.231620478    0.912897755    0.912897588
    5.264732000    0.912897695    0.912897549
    5.297843522    0.912897875    0.912897508
    5.330955044    0.912898171    0.912897466
    5.364066566    0.912898386    0.912897423
    5.397178088    0.912898371    0.912897379
    5.430289610    0.912898123    0.912897335
    5.463401132    0.912897782    0.912897288
    5.496512654    0.912897547    0.912897240
    5.529624176    0.912897550    0.912897189
    5.562735698    0.912897775    0.912897136
    5.595847220    0.912898067    0.912897081
    5.628958742    0.912898228    0.912897025
    5.662070264    0.912898142    0.912896968
    5.695181787    0.912897844    0.912896909
    5.728293309    0.912897504    0.912896848
    5.761404831    0.912897316    0.912896784
    5.794516353    0.912897381    0.912896717
    5.827627875    0.912897639    0.912896647
    5.860739397    0.912897912    0.912896576
    5.893850919    0.912898009    0.912896502
    5.926962441    0.912897850    0.912896426
    5.960073963    0.912897512    0.912896348
    5.993185485    0.912897185    0.912896266
    6.026297007    0.912897052    0.912896181
    6.059408529    0.912897173    0.912896092
    6.092520051    0.912897450    0.912895999
    6.125631573    0.912897688    0.912895904
    6.158743095    0.912897712    0.912895805
    6.191854617    0.912897482    0.912895704
    6.224966139    0.912897114    0.912895599
    6.258077661    0.912896811    0.912895489
    6.291189183    0.912896735    0.912895374
    6.324300705    0.912896904    0.912895254
    6.357412227    0.912897184    0.912895130
    6.390523749    0.912897370    0.912895002
    6.423635271    0.912897314    0.912894870
    6.456746793    0.912897017    0.912894733
    6.489858315    0.912896631    0.912894590
    6.522969837    0.912896361    0.912894442
    6.556081359    0.912896340    0.912894286
    6.589192881    0.912896545    0.912894125
    6.622304403    0.912896810    0.912893957
    6.655415925    0.912896929    0.912893784
    6.688527447    0.912896787    0.912893604
    6.721638969    0.912896428    0.912893418
    6.754750491    0.912896032    0.912893224
    6.787862013    0.912895801    0.912893023
    6.820973535    0.912895831    0.912892813
    6.854085057    0.912896056    0.912892595
    6.887196579    0.912896285    0.912892369
    6.920308101    0.912896322    0.912892136
    6.953419623    0.912896089    0.912891893
    6.986531145    0.912895674    0.912891641
    7.019642667    0.912895278    0.912891379
    7.052754189    0.912895086    0.912891106
    7.085865711    0.912895157    0.912890821
    7.118977233    0.912895382    0.912890526
    7.152088755    0.912895552    0.912890219
    7.185200277    0.912895492    0.912889901
    7.218311799    0.912895165    0.912889570
    7.251423321    0.912894699    0.912889226
    7.284534843    0.912894307    0.912888868
    7.317646365    0.912894152    0.912888494
    7.350757887    0.912894247    0.912888104
    7.383869409    0.912894447    0.912887700
    7.416980931    0.912894536    0.912887279
    7.450092453    0.912894363    0.912886843
    7.483203975    0.912893938    0.912886389
    7.516315497    0.912893424    0.912885915
    7.549427019    0.912893036    0.912885422
    7.582538541    0.912892906    0.912884908
    7.615650063    0.912893004    0.912884372
    7.648761585    0.912893149    0.912883815
    7.681873107    0.912893129    0.912883235
    7.714984629    0.912892827    0.912882633
    7.748096151    0.912892299    0.912882006
    7.781207673    0.912891735    0.912881352
    7.814319195    0.912891344    0.912880670
    7.847430717    0.912891222    0.912879959
    7.880542239    0.912891290    0.912879218
    7.913653761    0.912891347    0.912878448
    7.946765283    0.912891188    0.912877646
    7.979876806    0.912890738    0.912876812
    8.012988328    0.912890096    0.912875943
    8.046099850    0.912889474    0.912875036
    8.079211372    0.912889065    0.912874091
    8.112322894    0.912888921    0.912873106
    8.145434416    0.912888921    0.912872079
    8.178545938    0.912888846    0.912871011
    8.211657460    0.912888512    0.912869899
    8.244768982    0.912887889    0.912868741
    8.277880504    0.912887117    0.912867534
    8.310992026    0.912886420    0.912866275
    8.344103548    0.912885964    0.912864962
    8.377215070    0.912885756    0.912863594
    8.410326592    0.912885636    0.912862170
    8.443438114    0.912885376    0.912860686
    8.476549636    0.912884824    0.912859141
    8.509661158    0.912883995    0.912857531
    8.542772680    0.912883065    0.912855852
    8.575884202    0.912882260    0.912854102
    8.608995724    0.912881713    0.912852278
    8.642107246    0.912881381    0.912850377
    8.675218768    0.912881073    0.912848396
    8.708330290    0.912880564    0.912846334
    8.741441812    0.912879737    0.912844185
    8.774553334    0.912878657    0.912841945
    8.807664856    0.912877526    0.912839611
    8.840776378    0.912876561    0.912837177
    8.873887900    0.912875856    0.912834640
    8.906999422    0.912875321    0.912831996
    8.940110944    0.912874743    0.912829242
    8.973222466    0.912873912    0.912826373
    9.006333988    0.912872761    0.912823384
    9.039445510    0.912871401    0.912820269
    9.072557032    0.912870053    0.912817021
    9.105668554    0.912868912    0.912813636
    9.138780076    0.912868015    0.912810108
    9.171891598    0.912867222    0.912806432
    9.205003120    0.912866294    0.912802603
    9.238114642    0.912865045    0.912798614
    9.271226164    0.912863453    0.912794458
    9.304337686    0.912861679    0.912790126
    9.337449208    0.912859959    0.912785612
    9.370560730    0.912858462    0.912780907
    9.403672252    0.912857179    0.912776004
    9.436783774    0.912855926    0.912770896
    9.469895296    0.912854458    0.912765576
    9.503006818    0.912852618    0.912760034
    9.536118340    0.912850434    0.912754259
    9.569229862    0.912848102    0.912748242
    9.602341384    0.912845862    0.912741972
    9.635452906    0.912843845    0.912735438
    9.668564428    0.912841988    0.912728632
    9.701675950    0.912840074    0.912721542
